    age country
1452	19	US
1453	22	US
1454	26	BR
1455	21	FR
1456	23	LT
1457	14	US
1458	0	UK
1459	27	US
1460	22	PL
1461	24	VN
1462	20	DE
1463	26	MX
1464	23	BR
1465	0	CN
1466	29	RU
1467	30	US
1468	25	BR
1469	21	BR
1470	24	CA
1471	23	PL
1472	23	BR
1473	26	JP
1474	31	NL
1475	24	PL
1476	30	BR
1477	26	US
1478	20	PL
1479	21	PT
1480	22	SE
1481	33	SE
1482	25	US
1483	0	US
1484	21	VE
1485	22	BR
1486	22	PT
1487	22	BG
1488	21	CA
1489	20	HR
1490	24	ES
1491	28	DE
1492	21	UA
1493	23	US
1494	21	PL
1495	23	US
1496	25	AR
1497	20	FI
1498	26	RU
1499	47	US
1500	23	PL
1501	24	ES
1502	21	BR
1503	42	NL
1504	32	BY
1505	24	UK
1506	24	UK
1507	0	US
1508	29	BR
1509	38	US
1510	23	DE
1511	26	RU
1512	0	CO
1513	0	AR
1514	23	DE
1515	26	AR
1516	28	IT
1517	24	ES
1518	21	FI
1519	20	US
1520	25	BR
1521	22	ES
1522	0	DE
1523	20	US
1524	24	UK
1525	25	RU
1526	23	DE
1527	24	ES
1528	25	VN
1529	30	BR
1530	26	TR
1531	35	BR
1532	25	US
1533	18	PL
1534	24	IT
1535	26	UK
1536	0	US
1537	21	FR
1538	40	RU
1539	22	US
1540	33	US
1541	20	BR
1542	27	US
1543	20	PL
1544	21	PL
1545	24	BR
1546	21	US
1547	20	PL
1548	21	DE
1549	21	PL
1550	26	BR
1551	23	US
1552	23	NZ
1553	21	BR
1554	21	US
1555	26	BR
1556	21	AU
1557	0	PL
1558	20	UA
1559	19	LV
1560	24	DE
1561	17	DE
1562	0	UK
1563	23	UK
1564	24	RS
1565	22	PL
1566	0	AU
1567	21	AU
1568	25	DE
1569	21	PL
1570	0	US
1571	17	DK
1572	23	US
1573	0	RU
1574	0	MX
1575	20	TR
1576	20	FI
1577	22	DE
1578	20	US
1579	24	RO
1580	21	ES
1581	20	BR
1582	25	BR
1583	37	LU
1584	24	ES
1585	23	CO
1586	22	CL
1587	0	TH
1588	42	BR
1589	20	US
1590	34	DE
1591	0	UK
1592	32	BR
1593	0	BR
1594	34	BR
1595	0	IE
1596	0	UK
1597	0	US
1598	25	PL
1599	20	BR
1600	28	JP
1601	37	DE
1602	35	ES
1603	25	FR
1604	25	PL
1605	23	RO
1606	23	GR
1607	21	DE
1608	28	PL
1609	24	BR
1610	22	US
1611	0	UK
1612	31	CL
1613	0	IT
1614	0	IT
1615	25	UK
1616	22	MX
1617	23	BR
1618	20	FI
1619	33	BR
1620	22	NL
1621	20	PL
1622	21	BR
1623	52	NL
1624	20	FR
1625	21	PL
1626	26	US
1627	18	BR
1628	38	UK
1629	33	PL
1630	26	PL
1631	23	RU
1632	35	BR
1633	24	FR
1634	30	UK
1635	0	CN
1636	23	BR
1637	28	SK
1638	24	BR
1639	25	SE
1640	22	IT
1641	24	RU
1642	30	IT
1643	0	CN
1644	23	MX
1645	19	TR
1646	43	NL
1647	18	SE
1648	23	BR
1649	24	FR
1650	19	BR
1651	0	CL
1652	23	FR
1653	22	BR
1654	18	IS
1655	22	CL
1656	26	AR
1657	19	FI
1658	31	PL
1659	0	UK
1660	34	UK
1661	21	KZ
1662	24	RU
1663	24	BR
1664	0	US
1665	26	PL
1666	22	BR
1667	25	RU
1668	24	FI
1669	20	FI
1670	20	BR
1671	25	BR
1672	26	IN
1673	26	BR
1674	23	FR
1675	25	DE
1676	20	PL
1677	27	BR
1678	20	PL
1679	29	UK
1680	21	HR
1681	0	UK
1682	24	BR
1683	29	IE
1684	28	PL
1685	0	PL
1686	20	RU
1687	25	TR
1688	33	DE
1689	29	US
1690	21	BG
1691	25	BR
1692	38	US
1693	23	CH
1694	0	BR
1695	31	US
1696	24	RU
1697	22	ES
1698	22	BR
1699	20	BR
1700	28	BR
1701	23	DE
1702	20	BR
1703	24	MX
1704	21	DE
1705	25	BR
1706	25	AR
1707	31	DK
1708	34	FR
1709	33	AT
1710	0	UK
1711	21	FI
1712	23	PL
1713	27	BR
1714	57	US
1715	28	DE
1716	0	UK
1717	25	LT
1718	0	DE
1719	21	MY
1720	19	NO
1721	19	BR
1722	0	NO
1723	20	PL
1724	18	DE
1725	25	RU
1726	26	US
1727	22	BR
1728	21	FI
1729	26	NZ
1730	24	AT
1731	0	RU
1732	22	PL
1733	21	BR
1734	18	EC
1735	32	UK
1736	0	FI
1737	24	BR
1738	24	US
1739	21	NL
1740	0	RU
1741	18	BR
1742	23	CA
1743	22	ES
1744	22	ES
1745	0	CA
1746	20	US
1747	27	AU
1748	25	FI
1749	18	FR
1750	23	TR
1751	24	HR
1752	22	LK
1753	28	RS
1754	29	CN
1755	22	DE
1756	22	BR
1757	0	IT
1758	20	BG
1759	25	PT
1760	21	AU
1761	26	MX
1762	0	BG
1763	26	GR
1764	20	ES
1765	25	AT
1766	22	BR
1767	19	NO
1768	0	PL
1769	70	CL
1770	15	CL
1771	19	BR
1772	0	BR
1773	22	PL
1774	29	ES
1775	24	US
1776	30	NO
1777	29	NL
1778	26	SK
1779	17	UK
1780	23	PL
1781	24	US
1782	39	MX
1783	23	BR
1784	26	IT
1785	25	RS
1786	0	US
1787	23	PL
1788	23	BR
1789	23	AT
1790	17	BR
1791	0	SG
1792	29	US
1793	24	ES
1794	24	US
1795	0	BR
1796	0	BR
1797	0	PL
1798	0	SE
1799	22	DE
1800	23	UA
1801	25	US
1802	23	AU
1803	36	DE
1804	22	SE
1805	22	CH
1806	21	CZ
1807	27	SE
1808	26	NL
1809	24	US
1810	23	PL
1811	25	US
1812	28	DE
1813	26	BR
1814	21	BR
1815	25	US
1816	23	PL
1817	25	ES
1818	24	US
1819	30	US
1820	18	BR
1821	28	DE
1822	29	FI
1823	23	TH
1824	24	RU
1825	19	US
1826	20	CA
1827	20	DE
1828	21	UK
1829	21	US
1830	23	PE
1831	26	BR
1832	23	UK
1833	23	ES
1834	27	PL
1835	20	US
1836	26	IT
1837	24	BR
1838	23	AU
1839	41	IT
1840	21	BR
1841	25	MX
1842	35	BR
1843	17	PL
1844	0	UK
1845	23	BR
1846	24	BR
1847	28	DE
1848	0	BR
1849	19	PL
1850	23	BR
1851	19	BR
1852	20	NL
1853	24	JP
1854	21	FI
1855	42	IT
1856	17	BR
1857	25	RS
1858	18	PL
1859	44	RU
1860	20	FR
1861	20	US
1862	24	NL
1863	27	CA
1864	23	US
1865	19	BR
1866	23	UK
1867	0	PL
1868	0	DE
1869	0	BR
1870	0	PL
1871	32	US
1872	0	FI
1873	114	CL
1874	18	FR
1875	25	PL
1876	20	BR
1877	25	CO
1878	30	PL
1879	25	BR
1880	22	FI
1881	27	GR
1882	25	US
1883	22	PL
1884	24	AT
1885	28	RS
1886	23	PL
1887	25	BR
1888	0	BR
1889	26	DE
1890	20	PL
1891	25	PL
1892	23	BR
1893	20	PL
1894	39	US
1895	28	PT
1896	21	PL
1897	16	UK
1898	28	BR
1899	22	IT
1900	32	US
1901	24	PL
1902	23	AR
1903	24	BR
1904	23	BR
1905	22	BR
1906	27	MD
1907	18	MX
1908	25	BR
1909	25	DE
1910	17	DE
1911	0	PL
