Flip Phillips Boptet	7.06238110783
The Flip Phillips-Howard McGhee Boptet	8.10142370305
Jam Session N° 6	8.51822961035
Trio Big-Boy	8.58384061084
Gene Ammons Sextet	8.90596637895
Sedric And His Honey Bears	7.07470630595
The Bopland Boys	7.47403759326
Louis Armstrong And His All-Stars	7.60053897471
Tony Parenti's Ragtimers	7.12601707507
Jonah Jones And His Cats	7.03081082574
Louis Armstrong & His Hot Seven	6.98803232298
Louis Armstrong And His Hot Six	7.04767270562
Michel De Villers Et Son Quintette	8.54085750069
Dave Barbour Orchestra	7.18034455208
Robert Mavounzy And His Be-Boppers	8.58384061084
Art Hodes' Hot Five	7.12601707507
Dexter Gordon	9.22555130746
Pete Daily's Rhythm Kings	8.38105969963
Chubby Jackson And His Fifth Dimensional Jazz Group	8.02717619439
Dizzy Gillespie Septet	7.04767270562
Jam Session N° 3	8.8971699898
Louie Saunders	8.26163296086
Billy Eckstine	8.39569483098
Kenny Clarke And His Orchestra	8.78386783555
Freddy Taylor	8.51822961035
Stéphane Grappelli And His Hot Four	8.58384061084
Louis Prima & His New Orleans Gang	8.13184532042
Louis Prima And His Orchestra	9.13185954985
Stan Getz Tenor Sax Stars	7.47403759326
Erroll Garner	9.30640185594
Jack Dieval Et Son Quartett	9.25177568957
Wingy Manone	7.83644454331
Wingy Manone's Dixieland Band	8.00764427377
Frankie Newton And His Uptown Serenaders	7.01920327971
Dizzy Gillespie And His All Star Quintet	7.49189584572
Red Norvo All-Stars	8.39527060508
Charlie Ventura And His Orchestra	8.23033596011
Jimmy Dorsey And His Original Dorseyland Jazz Band	7.245345382
Hubert Fol & His Be-Bop Minstrels	8.48229733953
Bill Coleman (2)	8.99757527978
Rex Stewart And His 52nd Street Stompers	5.5932621657
Miles Davis	10.2292775033
Howard McGhee	8.40899852187
Lee Konitz Quintet	8.47210180436
Lennie Tristano Sextet	8.48229733953
Johnny Guarnieri Trio	7.7029456553
Eddie Edwards	7.245345382
All Star Français 1950	8.96238995506
Al Cohn Quartet	7.57693918137
Anita O'Day	8.6119614136
Chubby Jackson And His All Stars Band	8.68915779382
Sarah Vaughan	9.12171766367
The Ellingtonians	7.0190094756
The Hollywood Hucksters	7.06238110783
Hubert Rostaing Et Son Sextette	9.62183424595
Mary Lou Williams	8.7584028255
Chubby Jackson & Bill Harris All-Stars	7.06238110783
Benny Goodman And His Boys	7.19042687851
Charlie Parker And His Orchestra	8.36309638572
Herbie Haymer & His California All Stars	7.10443298503
Gene Krupa/Charlie Ventura Trio	7.18034455208
Raymond Fol Et Son Orchestre	8.44453077926
Georgie Auld And His Orchestra	7.87207172435
Lars Gullin	9.5359371287
Gene Krupa & His Chicago Jazz	7.19042687851
Teresa Brewer	9.69860000919
The Dave Brubeck Octet	8.46027862207
Ben Pollack And His Pick-A-Rib Boys	7.16269248451
Johnny Hodges	6.98107252783
Johnny Hodges All-Stars	5.5932621657
King Oliver & His Dixie Syncopators	6.9988949143
Bunk Johnson	8.55875129078
Roy Eldridge	9.26450342057
Ernie Royal And His All Stars	8.45651098054
John Lewis Music	7.62162561734
Wild Bill Davison And His Commodores	7.21857954511
James Moody's Boptet	9.07645271377
Sidney Bechet And His Blue Note Jazz Men	7.00411701923
Bobby Smith And Orchestra	6.99473363932
Maynard Ferguson & His Orchestra	9.64622725239
Gene Ammons	9.1214610182
Sonny Stitt And His Orchestra	7.50690786021
Sonny Stitt Quartet	7.50690786021
Stan Getz Quartet	9.42177878033
Don Byas	8.5136028563
Stan Getz	10.3555977124
Boyd Raeburn	7.98688593039
Billy May And His Orchestra	7.58357970004
Illinois Jacquet And His Orchestra	6.94645392554
Sonny Stitt	9.22643623599
Bennie Green	7.84478310431
Kai Winding	9.41334186708
Billy Strayhorn	5.8965115018
The Coronets (3)	5.5691021656
Louis Armstrong	8.58969594161
Benny Goodman Trio	7.89230116414
Joe Bushkin	8.17331620641
Sir Charles Thompson	7.98619558969
Bobby Hackett	8.84200243912
Eddie Condon	8.22471308021
Dizzy Gillespie	9.16568243971
Willie Smith All Stars	8.32536830369
The Charlie Parker Sextet	7.48158892073
King Cole Quintet	7.75011382086
Dizzy Gillespie Tempo Jazzmen	7.50690786021
Bud Powell	8.17825819768
Dinah Washington	9.10146623783
Art Hodes' Hot Seven	7.21857954511
Fats Navarro	7.60873702117
Oscar Pettiford Octet	7.57693918137
James Moody And His Band	7.43843697868
George Lewis And His New Orleans Stompers	8.66752566799
Charlie Christian	8.65529335029
Lars Gullin Octet	8.66226118188
Lars Gullin Quartet	8.68820375271
Lester Young Trio	7.73057251322
The Dave Brubeck Quartet	8.59316210028
Oscar Peterson	8.92986931764
Rex Stewart And His Orchestra	7.04256646581
Sidney Bechet And The Orchestra Of The Dutch Swing College	7.04767270562
Edmond Hall	7.97941024029
Lee Konitz	11.2794612019
The Dorsey Brothers Orchestra	7.73503243689
Bix Beiderbecke	7.59316457426
Gerry Mulligan	9.79251711705
Reinhold Svensson Quintet	8.90112031498
Arne Domnérus	8.64946088031
Art Pepper Quartet	7.50681588562
Shelly Manne Septet	7.50025432914
Shorty Rogers And His Giants	8.09793901021
Michel Attenoux Et Son Orchestre	9.04987595022
Burnie Peacock & His Orchestra	5.72964358271
Bill Coleman And His Swing Stars	6.99473363932
Woody Herman & The Herd	8.26639314804
Bob Scobey's Frisco Band	8.76056903423
Turk Murphy's Jazz Band	8.92312304223
Eddie Condon And His Band	7.49211151587
